14	8	4880.55615234375	166.503662109375	spritesheet	1.570628
15	8	4887.1904296875	328.006225585938	spritesheet	-0.0002969286
16	8	5144.76220703125	328.002014160156	spritesheet	0.0002765339
17	8	5134.01611328125	166.501403808594	spritesheet	1.570876
18	8	4629.42041015625	328.002258300781	spritesheet	0.0004889247
19	8	4625.146484375	166.50146484375	spritesheet	1.570952
20	8	5402.74560546875	328.241577148438	spritesheet	-0.006831203
21	8	5402.3056640625	166.507934570313	spritesheet	1.571043
22	8	4371.537109375	328.237365722656	spritesheet	0.005739629
23	8	4375.955078125	166.510864257813	spritesheet	1.570466
24	8	4112.3076171875	328.380676269531	spritesheet	-0.01360803
25	8	4117.89599609375	166.743286132813	spritesheet	1.563088
26	8	5661.19482421875	328.224792480469	spritesheet	0.008730224
27	8	5653.40625	166.642395019531	spritesheet	1.575285
32	8	4630.41259765625	489.497192382813	spritesheet	1.571382
31	8	4377.76806640625	489.985046386719	spritesheet	1.567866
33	8	4880.306640625	489.507629394531	spritesheet	1.570301
34	8	5133.0009765625	489.503845214844	spritesheet	1.571104
35	8	5406.41796875	490.046264648438	spritesheet	1.56813
36	8	5403.2568359375	651.543212890625	spritesheet	-0.002537322
37	8	5140.6826171875	651.000244140625	spritesheet	0.0003354666
38	8	4882.6982421875	651.00927734375	spritesheet	-0.0005624043
39	8	4621.53173828125	651.000457763672	spritesheet	0.0006747717
40	8	4363.92138671875	651.485504150391	spritesheet	-0.002449806
43	9	4635.95849609375	796.034973144531	spritesheet	1.574696
44	9	4884.64794921875	796.010650634766	spritesheet	1.570306
45	9	5141.099609375	796.174392700195	spritesheet	1.583061
46	9	5153.25146484375	941.050449371338	spritesheet	0.01524196
47	9	4893.75146484375	941.055366516113	spritesheet	0.005870203
48	9	4635.75146484375	941.058940887451	spritesheet	0.005498806
49	1	4958.8662109375	1206.77880859375	spritesheet	-0.004549411
50	12	4918.59619140625	1082.04254150391	spritesheet	0
51	13	4944.021484375	1081.10638427734	spritesheet	0
52	14	5074.57421875	1081.53189086914	spritesheet	0
53	1	5213.5791015625	1066.66049194336	spritesheet	0.01526091
54	1	4709.763671875	1066.49591064453	spritesheet	0.005573293
55	1	4827.3076171875	776.437805175781	spritesheet	-0.0003736807
56	1	5082.6962890625	776.578430175781	spritesheet	0.0009559508
57	1	5082.35302734375	453.545227050781	spritesheet	0.0004149973
58	1	5342.82861328125	453.457153320313	spritesheet	0.003575858
59	1	4823.2197265625	453.465698242188	spritesheet	-0.0002460869
60	1	4569.62060546875	453.592407226563	spritesheet	0.0009315704
61	1	5586.63623046875	130.479675292969	spritesheet	4.767585E-05
63	1	4317.1279296875	130.758666992188	spritesheet	0.00434913
