15	1	4656.37548828125	130.705871582031	spritesheet	0.003508396
16	1	4857.51416015625	130.490539550781	spritesheet	2.262929E-05
17	1	5084.00048828125	130.490539550781	spritesheet	2.263067E-05
18	1	5274.6640625	130.9716796875	spritesheet	5.101803E-05
19	1	4458.8349609375	130.758605957031	spritesheet	0.004350781
20	1	5477.48193359375	130.705871582031	spritesheet	0.003508649
21	8	5632.7607421875	166.501159667969	spritesheet	1.570763
23	9	5311.705078125	150.008483886719	spritesheet	1.570252
24	10	5041.54541015625	295.032043457031	spritesheet	6.918784E-05
25	8	4907.39453125	166.5048828125	spritesheet	1.570946
26	9	4484.68701171875	150.125671386719	spritesheet	1.571465
28	10	4605.4775390625	295.230834960938	spritesheet	0.0009811043
29	8	5631.12548828125	424.018249511719	spritesheet	1.570673
30	8	5631.0966796875	681.536743164063	spritesheet	1.570614
31	8	5633.03515625	1066.07861328125	spritesheet	1.570673
32	8	5634.4140625	1323.60446166992	spritesheet	1.570027
33	8	4173.85009765625	166.50048828125	spritesheet	1.57081
34	8	4173.74462890625	424.001770019531	spritesheet	1.57085
36	8	4175.17822265625	681.506561279297	spritesheet	1.570913
37	8	4181.9267578125	1060.13912963867	spritesheet	1.570822
38	8	4183.810546875	1317.64627075195	spritesheet	1.571004
40	1	5183.71728515625	420.725769042969	spritesheet	-0.000891926
41	1	4766.93701171875	421.007568359375	spritesheet	-4.536102E-05
43	12	4210	898.510627746582	spritesheet	0
44	13	4237.25537109375	898.638298034668	spritesheet	0
45	14	4368.76611328125	898.38298034668	spritesheet	0
46	12	5658.3408203125	905.063831329346	spritesheet	0
47	13	5686.34033203125	904.574466705322	spritesheet	0
48	14	5818.14892578125	904.829792022705	spritesheet	0
50	1	4250.61083984375	1539.21820068359	spritesheet	3.749094E-05
51	1	5703.0869140625	1545.12548828125	spritesheet	-0.001289738
52	12	4949.55322265625	909.148902893066	spritesheet	0
53	13	4973.04248046875	909.276559829712	spritesheet	0
54	14	5102.97900390625	909.510648727417	spritesheet	0
57	1	4979.65966796875	1050.33631896973	spritesheet	0
