14	8	4995.0166015625	166.492858886719	spritesheet	1.570718
15	8	4806.0830078125	166.493957519531	spritesheet	1.570824
16	8	4902.52880859375	327.972290039063	spritesheet	3.223729E-05
17	8	5182.275390625	166.515502929688	spritesheet	1.57029
18	8	4997.47265625	489.451202392578	spritesheet	1.570366
19	8	5378.06005859375	166.879272460938	spritesheet	1.569357
20	8	5280.1640625	328.24365234375	spritesheet	-0.001924233
21	8	5186.4521484375	489.569122314453	spritesheet	1.5686
22	8	5092.9638671875	651.019104003906	spritesheet	-0.0009495244
23	8	4612.94482421875	166.501586914063	spritesheet	1.570846
24	8	4808.48388671875	489.460662841797	spritesheet	1.571534
25	8	4427.15087890625	166.504638671875	spritesheet	1.570941
26	8	4522.9033203125	328.055114746094	spritesheet	0.0004436861
28	8	4616.29541015625	489.548095703125	spritesheet	1.572196
29	8	4714.4775390625	651.057708740234	spritesheet	0.001274509
30	1	5330.3994140625	130.512451171875	spritesheet	-0.0003217261
32	1	4945.80419921875	130.490539550781	spritesheet	2.246169E-05
33	1	4590.38916015625	130.8603515625	spritesheet	2.652016E-05
34	1	4971.982421875	453.423828125	spritesheet	0.0001577234
36	9	4987.2451171875	795.898101806641	spritesheet	1.569779
37	9	4828.041015625	795.900390625	spritesheet	1.571655
38	9	4908.18408203125	940.884775161743	spritesheet	4.648003E-06
39	9	5972.38037109375	150.001159667969	spritesheet	1.570703
40	9	5969.7998046875	295.000427246094	spritesheet	-0.0001047469
42	1	6035.9443359375	420.489929199219	spritesheet	-8.158259E-05
43	9	3844.59643554688	150.003845214844	spritesheet	1.571101
44	9	3852.58813476563	295.025268554688	spritesheet	0.003716269
45	1	3917.3388671875	420.514343261719	spritesheet	0.003766349
49	11	4974.6728515625	1021.87065124512	spritesheet	1.571038
50	1	4978.5498046875	1195.85003662109	spritesheet	4.426269E-05
51	12	5612.46826171875	926.297873497009	spritesheet	0
52	13	5635.72314453125	927.936166763306	spritesheet	0
53	14	5765.23388671875	928.297866821289	spritesheet	0
54	12	4301.4892578125	949.61701965332	spritesheet	0
55	13	4327.02099609375	949.617038726807	spritesheet	0
56	14	4456.93603515625	949.978706359863	spritesheet	0
57	1	4336.37744140625	1075.03230285645	spritesheet	0.000198152
58	1	5642.57421875	1053.44798278809	spritesheet	-4.028872E-08
