14	8	5747.46142578125	166.49755859375	spritesheet	1.570756
15	8	5529.3173828125	166.495849609375	spritesheet	1.570823
16	8	5640.32958984375	327.984924316406	spritesheet	-3.448691E-05
17	8	5634.34521484375	489.469299316406	spritesheet	1.5704
18	10	4991.31982421875	233.474365234375	spritesheet	1.570924
19	10	4819.4873046875	233.530456542969	spritesheet	1.57184
20	9	4993.45556640625	462.150848388672	spritesheet	0.003436981
21	10	4290.77197265625	233.494445800781	spritesheet	1.570732
22	10	4059.37109375	233.4970703125	spritesheet	1.570886
23	8	4261.30517578125	494.978240966797	spritesheet	5.620369E-05
24	8	4265.7099609375	656.452941894531	spritesheet	1.571561
25	8	4270.4697265625	817.926696777344	spritesheet	0.001495594
26	8	4364.13427734375	979.269348144531	spritesheet	1.572374
27	8	4176.81689453125	979.558837890625	spritesheet	1.572379
28	8	4274.95263671875	1140.89965820313	spritesheet	0.00157223
29	1	4336.4541015625	943.355407714844	spritesheet	0.001681576
30	1	4333.85595703125	130.490539550781	spritesheet	2.255148E-05
31	1	5055.310546875	130.699829101563	spritesheet	0.003541614
32	1	5716.14453125	130.490539550781	spritesheet	2.255416E-05
33	10	5246.892578125	233.520385742188	spritesheet	1.572068
34	9	5338.212890625	462.027008056641	spritesheet	0.001335456
35	10	5249.4140625	690.589965820313	spritesheet	1.57066
36	10	5019.490234375	690.142105102539	spritesheet	1.571263
37	9	5218.5009765625	918.976867675781	spritesheet	-0.004131253
38	8	4909.28466796875	624.03076171875	spritesheet	1.571397
39	8	4908.986328125	881.620849609375	spritesheet	1.568451
40	9	5179.22216796875	951.149108886719	spritesheet	-0.006600183
41	9	5138.28515625	983.184875488281	spritesheet	-0.007716483
42	8	5004.2724609375	1047.46032714844	spritesheet	-0.01282268
43	10	5852.4111328125	233.459350585938	spritesheet	1.570975
44	9	5942.060546875	461.848297119141	spritesheet	0.001258172
45	9	5941.9541015625	493.879699707031	spritesheet	0.001331035
46	9	5938.6240234375	525.947570800781	spritesheet	0.001383089
47	9	5946.29638671875	558.061950683594	spritesheet	0.0009990125
48	9	5946.58544921875	590.231018066406	spritesheet	0.0008081996
49	8	5937.330078125	751.673583984375	spritesheet	1.570269
50	9	5635.99365234375	730.48030090332	spritesheet	1.567885
51	10	5722.58203125	878.440372467041	spritesheet	-0.01637858
52	10	4618.62158203125	233.540100097656	spritesheet	1.568163
53	10	4537.80517578125	233.508605957031	spritesheet	1.571351
54	11	4729.69482421875	462.126251220703	spritesheet	0.0007455418
55	10	4615.0126953125	690.751037597656	spritesheet	1.572982
56	10	4554.94482421875	690.994140625	spritesheet	1.571186
57	11	4734.1630859375	919.575744628906	spritesheet	0.001884058
58	1	4736.02294921875	1045.08251953125	spritesheet	0.001859832
59	1	5076.09521484375	1172.71069335938	spritesheet	-0.01211558
60	1	5081.02978515625	587.474548339844	spritesheet	0.003946632
61	1	6004.50146484375	1005.64367675781	spritesheet	-0.01529171
62	1	5716.99609375	1001.00622558594	spritesheet	-0.01568856
63	1	4338.54052734375	1266.22009277344	spritesheet	0.001998066
64	1	5287.38720703125	1109.13635253906	spritesheet	-0.008236053
