14	8	5298.0849609375	166.538146972656	spritesheet	1.571999
15	8	4916.8701171875	166.499450683594	spritesheet	1.570797
16	8	4559.5771484375	166.501220703125	spritesheet	1.570863
17	8	5298.501953125	424.154357910156	spritesheet	1.57569
18	8	5302.02490234375	681.64013671875	spritesheet	1.575711
19	8	5512.76611328125	166.516784667969	spritesheet	1.57083
20	8	5512.80859375	424.018737792969	spritesheet	1.570763
21	8	5731.40380859375	166.589477539063	spritesheet	1.570796
22	1	5702.55712890625	130.490539550781	spritesheet	2.239526E-05
23	1	5472.22705078125	130.490539550781	spritesheet	2.263621E-05
30	8	5050.6669921875	166.499755859375	spritesheet	1.570777
25	8	4358.2802734375	166.561889648438	spritesheet	1.571174
26	8	4161.72314453125	166.546875	spritesheet	1.569328
27	8	4358.6826171875	424.10546875	spritesheet	1.572375
28	8	4561.462890625	424.001892089844	spritesheet	1.570953
29	8	4563.61279296875	681.500701904297	spritesheet	1.570981
31	8	4778.45556640625	166.499755859375	spritesheet	1.570813
32	8	4921.158203125	327.998168945313	spritesheet	-2.623169E-06
33	8	5019.111328125	489.497650146484	spritesheet	1.570785
34	8	4829.60400390625	489.495361328125	spritesheet	1.570789
35	8	4927.52587890625	650.995391845703	spritesheet	-1.237489E-05
36	1	5000.8603515625	1291.48739624023	spritesheet	9.150521E-05
37	1	4989.54443359375	453.479614257813	spritesheet	3.885261E-05
38	8	4930.400390625	812.497573852539	spritesheet	1.570942
39	8	4932.5302734375	1069.99609375	spritesheet	1.570976
41	1	4526.72216796875	130.624389648438	spritesheet	0.002203326
42	1	4330.0126953125	130.809326171875	spritesheet	0.003426314
43	1	5372.23388671875	903.12565612793	spritesheet	0.00487864
44	1	4631.73876953125	902.993606567383	spritesheet	0.0001195238
